DEBUG 2018-08-22 09:49:19,306 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.800) ALTER TABLE `wz_vehicle_info` ADD CONSTRAINT `wz_vehicle_info_department_id_acbd7ecd_fk_wz_department_id` FOREIGN KEY (`department_id`) REFERENCES `wz_department` (`id`); args=()
DEBUG 2018-08-22 09:49:19,306 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\base\schema.py schema.py schema execute 124: ALTER TABLE `rbac_detailinfo` ADD CONSTRAINT `rbac_detailinfo_vehicle_id_8365ff89_fk_wz_vehicle_info_id` FOREIGN KEY (`vehicle_id`) REFERENCES `wz_vehicle_info` (`id`); (params ())
DEBUG 2018-08-22 09:49:20,593 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (1.286) ALTER TABLE `rbac_detailinfo` ADD CONSTRAINT `rbac_detailinfo_vehicle_id_8365ff89_fk_wz_vehicle_info_id` FOREIGN KEY (`vehicle_id`) REFERENCES `wz_vehicle_info` (`id`); args=()
DEBUG 2018-08-22 09:49:20,598 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.004) SHOW FULL TABLES; args=None
DEBUG 2018-08-22 09:49:20,600 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('rbac', '0010_auto_20180822_0949', '2018-08-22 01:49:20.598217'); args=['rbac', '0010_auto_20180822_0949', '2018-08-22 01:49:20.598217']
DEBUG 2018-08-22 09:49:20,658 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.002) SHOW FULL TABLES; args=None
DEBUG 2018-08-22 09:49:20,660 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.002) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
DEBUG 2018-08-22 09:49:20,664 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.002) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'admin' AND `django_content_type`.`model` = 'logentry'); args=('admin', 'logentry')
DEBUG 2018-08-22 09:49:20,669 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.002) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (1) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(1,)
DEBUG 2018-08-22 09:49:20,671 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'admin'; args=('admin',)
DEBUG 2018-08-22 09:49:20,674 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'auth' AND `django_content_type`.`model` = 'permission'); args=('auth', 'permission')
DEBUG 2018-08-22 09:49:20,676 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'auth' AND `django_content_type`.`model` = 'group'); args=('auth', 'group')
DEBUG 2018-08-22 09:49:20,679 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'auth' AND `django_content_type`.`model` = 'user'); args=('auth', 'user')
DEBUG 2018-08-22 09:49:20,683 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.002) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (2, 3, 4) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(2, 3, 4)
DEBUG 2018-08-22 09:49:20,685 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'auth'; args=('auth',)
DEBUG 2018-08-22 09:49:20,687 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'contenttypes' AND `django_content_type`.`model` = 'contenttype'); args=('contenttypes', 'contenttype')
DEBUG 2018-08-22 09:49:20,691 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.002) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (5) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(5,)
DEBUG 2018-08-22 09:49:20,693 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'contenttypes'; args=('contenttypes',)
DEBUG 2018-08-22 09:49:20,695 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'sessions' AND `django_content_type`.`model` = 'session'); args=('sessions', 'session')
DEBUG 2018-08-22 09:49:20,698 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (6) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(6,)
DEBUG 2018-08-22 09:49:20,700 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'sessions'; args=('sessions',)
DEBUG 2018-08-22 09:49:20,703 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'rbac' AND `django_content_type`.`model` = 'menu'); args=('rbac', 'menu')
DEBUG 2018-08-22 09:49:20,704 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'rbac' AND `django_content_type`.`model` = 'vehicleinfo'); args=('rbac', 'vehicleinfo')
DEBUG 2018-08-22 09:49:20,707 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'rbac' AND `django_content_type`.`model` = 'vehicleinfo'); args=('rbac', 'vehicleinfo')
DEBUG 2018-08-22 09:49:20,708 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.000) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('rbac', 'vehicleinfo'); args=['rbac', 'vehicleinfo']
DEBUG 2018-08-22 09:49:20,911 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'rbac' AND `django_content_type`.`model` = 'role'); args=('rbac', 'role')
DEBUG 2018-08-22 09:49:20,913 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'rbac' AND `django_content_type`.`model` = 'department'); args=('rbac', 'department')
DEBUG 2018-08-22 09:49:20,915 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'rbac' AND `django_content_type`.`model` = 'userinfo'); args=('rbac', 'userinfo')
DEBUG 2018-08-22 09:49:20,916 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'rbac' AND `django_content_type`.`model` = 'detailinfo'); args=('rbac', 'detailinfo')
DEBUG 2018-08-22 09:49:20,918 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'rbac' AND `django_content_type`.`model` = 'detailinfo'); args=('rbac', 'detailinfo')
DEBUG 2018-08-22 09:49:20,920 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('rbac', 'detailinfo'); args=['rbac', 'detailinfo']
DEBUG 2018-08-22 09:49:21,001 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'rbac' AND `django_content_type`.`model` = 'permission'); args=('rbac', 'permission')
DEBUG 2018-08-22 09:49:21,006 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.002) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (7, 8, 9, 10, 11, 12, 13) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(7, 8, 9, 10, 11, 12, 13)
DEBUG 2018-08-22 09:49:21,009 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) INSERT INTO `auth_permission` (`name`, `content_type_id`, `codename`) VALUES ('Can add vehicle info', 12, 'add_vehicleinfo'), ('Can change vehicle info', 12, 'change_vehicleinfo'), ('Can delete vehicle info', 12, 'delete_vehicleinfo'), ('Can view vehicle info', 12, 'view_vehicleinfo'), ('Can add detail info', 13, 'add_detailinfo'), ('Can change detail info', 13, 'change_detailinfo'), ('Can delete detail info', 13, 'delete_detailinfo'), ('Can view detail info', 13, 'view_detailinfo'); args=('Can add vehicle info', 12, 'add_vehicleinfo', 'Can change vehicle info', 12, 'change_vehicleinfo', 'Can delete vehicle info', 12, 'delete_vehicleinfo', 'Can view vehicle info', 12, 'view_vehicleinfo', 'Can add detail info', 13, 'add_detailinfo', 'Can change detail info', 13, 'change_detailinfo', 'Can delete detail info', 13, 'delete_detailinfo', 'Can view detail info', 13, 'view_detailinfo')
DEBUG 2018-08-22 09:49:21,081 D:\wz_xsqd\venv\lib\site-packages\django\db\backends\utils.py utils.py utils execute 111: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'rbac'; args=('rbac',)
